"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"529692436100947968","","","2014-11-04 17:51:32 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Blackout (broadcasting) Wikipedia article edited anonymously from US House of Representatives http://t.co/t3ZpxzC5QY","","","","http://en.wikipedia.org/w/index.php?diff=632445218&oldid=631569611"
"529308820187529219","","","2014-11-03 16:27:11 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Century High School (Hillsboro, Oregon) Wikipedia article edited anonymously from US Senate http://t.co/2LrfHFxKdv","","","","http://en.wikipedia.org/w/index.php?diff=632296128&oldid=584893312"
"528267837891031040","","","2014-10-31 19:30:41 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Five Civilized Tribes Wikipedia article edited anonymously from US Senate http://t.co/VWUtenPwuB","","","","http://en.wikipedia.org/w/index.php?diff=631925620&oldid=631923965"
"528264466790494208","","","2014-10-31 19:17:18 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Five Civilized Tribes Wikipedia article edited anonymously from US Senate http://t.co/V1xvlLT6Kc","","","","http://en.wikipedia.org/w/index.php?diff=631923965&oldid=630176952"
"527933402297561088","","","2014-10-30 21:21:46 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Kiss of Death (Motörhead album) Wikipedia article edited anonymously from US House of Representatives http://t.co/VRGkKM308B","","","","http://en.wikipedia.org/w/index.php?diff=631804255&oldid=624583773"
"527890217621942272","","","2014-10-30 18:30:10 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Dynasty (sports) Wikipedia article edited anonymously from US House of Representatives http://t.co/S2enFk1YYY","","","","http://en.wikipedia.org/w/index.php?diff=631783550&oldid=631782072"
"527855143169953792","","","2014-10-30 16:10:47 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Dynasty (sports) Wikipedia article edited anonymously from US House of Representatives http://t.co/wHhKqcDoHM","","","","http://en.wikipedia.org/w/index.php?diff=631767256&oldid=631767004"
"527854868359151617","","","2014-10-30 16:09:42 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Talk:Dynasty (sports) Wikipedia article edited anonymously from US House of Representatives http://t.co/AVhEm88rne","","","","http://en.wikipedia.org/w/index.php?diff=631767124&oldid=613274538"
"527850231686123521","","","2014-10-30 15:51:16 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Dynasty (sports) Wikipedia article edited anonymously from US House of Representatives http://t.co/MdVDM2bJ6H","","","","http://en.wikipedia.org/w/index.php?diff=631765163&oldid=631762973"
"527842343538262016","","","2014-10-30 15:19:56 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Dynasty (sports) Wikipedia article edited anonymously from US House of Representatives http://t.co/IGzQSbqNVm","","","","http://en.wikipedia.org/w/index.php?diff=631761547&oldid=631755672"
"527819400598921216","","","2014-10-30 13:48:46 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Triple Nine (film) Wikipedia article edited anonymously from US House of Representatives http://t.co/KoClUF0dSe","","","","http://en.wikipedia.org/w/index.php?diff=631751537&oldid=628703195"
"527542473061445632","","","2014-10-29 19:28:21 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Randy Edelman Wikipedia article edited anonymously from US Senate http://t.co/6GJ6Khd8y6","","","","http://en.wikipedia.org/w/index.php?diff=631650208&oldid=627408103"
"527467545586966528","","","2014-10-29 14:30:37 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","2013–14 NHL season Wikipedia article edited anonymously from US House of Representatives http://t.co/M3rF5DbFPK","","","","http://en.wikipedia.org/w/index.php?diff=631615662&oldid=631372170"
"527206244872773632","","","2014-10-28 21:12:18 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","City Pages Wikipedia article edited anonymously from US House of Representatives http://t.co/5N1IsOom4J","","","","http://en.wikipedia.org/w/index.php?diff=631515358&oldid=601265866"
"527094342175834112","","","2014-10-28 13:47:38 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Devex Wikipedia article edited anonymously from US Senate http://t.co/cs4SzMQfW4","","","","http://en.wikipedia.org/w/index.php?diff=631462234&oldid=626107811"
"526797023782006785","","","2014-10-27 18:06:12 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Служебная:Log/delete Wikipedia article edited anonymously from US House of Representatives http://t.co/2X5vpnx4Z4","","","","http://ru.wikipedia.org/w/index.php?diff=66459125&oldid=66128676"
"526790053813428224","","","2014-10-27 17:38:30 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Противостояние в Донецке (2014) Wikipedia article edited anonymously from US House of Representatives http://t.co/OjWFO0OHKg","","","","http://ru.wikipedia.org/w/index.php?diff=66458554&oldid=66458532"
"526789805909102594","","","2014-10-27 17:37:31 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Противостояние в Донецке (2014) Wikipedia article edited anonymously from US House of Representatives http://t.co/pj3bMPg7KX","","","","http://ru.wikipedia.org/w/index.php?diff=66458532&oldid=66442779"
"526776629561794562","","","2014-10-27 16:45:10 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Ursa Major Wikipedia article edited anonymously from US Senate http://t.co/JC2Z816kgJ","","","","http://en.wikipedia.org/w/index.php?diff=631341555&oldid=628906025"
"525357290673954818","","","2014-10-23 18:45:13 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Isabel Leonard Wikipedia article edited anonymously from US House of Representatives http://t.co/K36h2vFjOk","","","","http://en.wikipedia.org/w/index.php?diff=630826217&oldid=623787222"
"525292523124563969","","","2014-10-23 14:27:51 +0000","<a href=""https://tools.wmflabs.org/anon/"" rel=""nofollow"">anon-wikipedia</a>","Te-Moak Tribe of Western Shoshone Indians of Nevada Wikipedia article edited anonymously from US Senate http://t.co/vBdRAYRVzi","","","","http://en.wikipedia.org/w/index.php?diff=630795525&oldid=584164719"
